element_type,osmid,description,operator,wheelchair,geometry,man_made,addr:city,addr:state,building,ele,gnis:county_name,gnis:feature_id,gnis:import_uuid,gnis:reviewed,name,source,amenity,parking,access,tourism,nodes,addr:housenumber,addr:postcode,addr:street,alt_name,building:levels,height,ref,roof:colour,short_name,wikidata,addr:housename,architect,building:material,campusbuilding,location,roof:shape,building:colour,wikipedia,roof:material,name:en,roof:levels,internet_access,layer,operator:type,website,designation,old_name,denomination,gnis:county_id,gnis:created,gnis:state_id,religion,year_of_construction,official_name,alt_name:en,phone,image,source_ref,name:tr,note,check_date,fee,landuse,nohousenumber,roof:height,material,full_name,building:facade:colour,building:levels:underground,faculty,addr:place,leisure,sport,bridge,building:part,plant:method,plant:output:electricity,plant:output:hot_water,plant:source,power,ref:US:EIA,start_date,fixme,min_height,smoking,building:min_level,bicycle_parking,abbr_name,opening_date,min_level,ways,type
way,29618959,,Massachusetts Institute of Technology,,"POLYGON ((-71.0930306 42.3616928, -71.0932893 42.3619761, -71.0925284 42.362358, -71.092519 42.3623609, -71.0925134 42.3623611, -71.092508 42.3623605, -71.0925029 42.3623589, -71.0924984 42.3623566, -71.0924948 42.3623535, -71.0924921 42.3623499, -71.0924907 42.3623459, -71.0924904 42.3623419, -71.0924914 42.3623378, -71.0924936 42.362334, -71.0924969 42.3623308, -71.092501 42.3623281, -71.0925573 42.3622999, -71.0925405 42.3622815, -71.0925545 42.3622745, -71.0925467 42.3622659, -71.0925327 42.362273, -71.0925253 42.3622764, -71.0925192 42.3622789, -71.092513 42.3622813, -71.0925065 42.3622832, -71.0925001 42.362285, -71.0924934 42.3622866, -71.0924867 42.3622878, -71.0924799 42.3622888, -71.092473 42.3622896, -71.0924661 42.36229, -71.0924591 42.3622902, -71.0924522 42.3622901, -71.0924453 42.3622898, -71.0924384 42.3622892, -71.0924316 42.3622883, -71.0924248 42.3622872, -71.0924181 42.3622858, -71.0924115 42.3622841, -71.092405 42.3622821, -71.0923987 42.36228, -71.0923927 42.3622776, -71.0923866 42.362275, -71.0923809 42.3622722, -71.0923754 42.3622691, -71.0923701 42.3622657, -71.0923649 42.3622622, -71.09236 42.3622586, -71.0923556 42.3622547, -71.0923512 42.3622506, -71.0923472 42.3622464, -71.0923435 42.362242, -71.0923401 42.3622375, -71.0923371 42.3622329, -71.0923344 42.3622282, -71.092332 42.3622234, -71.0923299 42.3622185, -71.0923282 42.3622134, -71.0923269 42.3622084, -71.0923259 42.3622034, -71.0923252 42.3621982, -71.092325 42.3621931, -71.092325 42.3621879, -71.0923256 42.3621827, -71.0923263 42.3621777, -71.0923276 42.3621726, -71.0923291 42.3621675, -71.092331 42.3621626, -71.0923332 42.3621577, -71.0923358 42.362153, -71.0923388 42.3621483, -71.092342 42.3621437, -71.0923455 42.3621393, -71.0923494 42.362135, -71.0923536 42.3621309, -71.092358 42.3621269, -71.0923627 42.3621232, -71.0923677 42.3621196, -71.092373 42.3621162, -71.0923783 42.3621131, -71.0923841 42.36211, -71.0923966 42.3621038, -71.0923878 42.3620941, -71.0923753 42.3621004, -71.0923502 42.362073, -71.0922964 42.3621, -71.0922872 42.3621026, -71.092282 42.3621027, -71.0922769 42.3621018, -71.0922722 42.3621001, -71.0922682 42.3620975, -71.0922652 42.3620943, -71.0922633 42.3620907, -71.0922626 42.3620868, -71.0922632 42.3620829, -71.0922652 42.3620793, -71.0922681 42.362076, -71.0922721 42.3620735, -71.0930306 42.3616928))",,Cambridge,MA,parking,3,Middlesex,1970937,57871b70-0100-4405-bb30-88b2e001a944,no,N4 Albany Garage,USGS Geonames,parking,multi-storey,private,,"[367779314, 325753002, 325733892, 325795405, 325766452, 326052080, 326040024, 326164517, 326061216, 326018967, 326009124, 326031906, 326024422, 325815273, 325990594, 326018285, 326008109, 325731187, 325801827, 325773283, 325836550, 326042610, 326166914, 326063972, 325750776, 326008220, 326036169, 326027442, 326050106, 325989487, 325981749, 326011320, 326034726, 325800169, 325771716, 325836785, 325814131, 326167045, 326063760, 325757651, 325728755, 326035463, 326026843, 326055037, 326042002, 325981419, 326013057, 326001721, 326025423, 325770653, 325847826, 325822306, 325992885, 326061885, 325755648, 325737193, 325805710, 326025847, 326053020, 326045005, 326169574, 325722780, 325745583, 325764286, 325797341, 326040573, 326049151, 326061219, 326165723, 326004767, 326017142, 326025263, 326034406, 325833001, 325978885, 325988669, 325996818, 325745037, 325763940, 325797042, 325817561, 326048283, 326060052, 325741837, 325761351, 326010172, 326021031, 326028869, 326039183, 325844349, 325984057, 325992349, 326003864, 325802755, 325826332, 325857617, 325986685, 326167990, 367779314]",32,02139,Albany Street,,5,17.7,N4,,,,,,,,,,,,,,0,,,university,,,,,,,,,,,,,,,Albany Garajı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29620676,,,,"POLYGON ((-71.0870901 42.3620591, -71.0871325 42.3620621, -71.0871815 42.3620657, -71.0874414 42.3620845, -71.0874188 42.3622544, -71.0873664 42.3622506, -71.0873579 42.3623142, -71.0873862 42.3623163, -71.0873802 42.3623619, -71.0873433 42.3623593, -71.0873369 42.3624082, -71.0871946 42.3623979, -71.0871991 42.3623639, -71.087159 42.362361, -71.0871665 42.3623041, -71.0871964 42.3623062, -71.0872057 42.3622358, -71.0871561 42.3622322, -71.0871126 42.3622291, -71.087068 42.3622259, -71.0870901 42.3620591))",,Cambridge,MA,yes,,,,,,The Kendall Hotel,,,,,hotel,"[325856218, 9287309330, 7899163616, 325986106, 10837226874, 10837226873, 10837226872, 10837226871, 10837226870, 10837226869, 1675174069, 1675174068, 10837226876, 10837226875, 10837226877, 10837226878, 1675174067, 7899163617, 9287309329, 326163369, 325856218]",350,02139,Main Street,,7,26.5,,,,Q56427357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29637303,,,,"POLYGON ((-71.1007493 42.3580562, -71.1011049 42.3582668, -71.1009218 42.3584356, -71.1009451 42.358461, -71.1008577 42.3585048, -71.1005355 42.3583141, -71.1006427 42.3582152, -71.1007521 42.35828, -71.100809 42.3582275, -71.1006595 42.358139, -71.1007493 42.3580562))",,,,office,,,,,,,,,,,,"[326198988, 326230837, 326167099, 326158076, 326220818, 326173646, 326189529, 326175901, 326153536, 326196009, 326198988]",240;242,,Albany Street,,1,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29650626,,,,"POLYGON ((-71.0925104 42.3638923, -71.0929867 42.3639259, -71.0928433 42.3641817, -71.0924774 42.3641551, -71.0925104 42.3638923))",,,,university,,,,,,700 Technology Square,,,,,,"[326327288, 326327289, 326327290, 326327291, 326327288]",700,,Technology Square,,5,,NE48,#404649,,,,,,yes,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29650658,,,,"POLYGON ((-71.0954957 42.3607416, -71.0956157 42.3608745, -71.0954568 42.3609529, -71.0954782 42.3609766, -71.0954141 42.3610082, -71.0952727 42.3608516, -71.0954957 42.3607416))",,Cambridge,MA,university,,,,,,N10 High Voltage Research Lab,,,,,,"[326327755, 326327756, 326327757, 326327758, 326327759, 326327760, 326327755]",155,02139,Massachusetts Avenue,,2,10.3,N10,white,,,,Carleton Richmond Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29650662,East Campus west parallel,,,"POLYGON ((-71.0885158 42.359813, -71.0889815 42.360589, -71.0888392 42.3606357, -71.0887991 42.360569, -71.0887347 42.3604615, -71.0886405 42.3603046, -71.0885801 42.3602038, -71.0884955 42.3600628, -71.0884221 42.3599405, -71.0883736 42.3598595, -71.0885158 42.359813))",,Cambridge,MA,dormitory,,,,,,62,Massachusetts Institute of Technology - Facility Information Systems,,,,,"[326327769, 326327770, 326327771, 545541533, 631309597, 545539137, 2292063723, 2292063722, 545538077, 326327772, 326327769]",3R,02139,Ames Street,Building 62,5,16.7,62,#4b5254,,,East Campus (Fred),,brick,,,,#cfbfa2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29650675,,,,"POLYGON ((-71.0982586 42.3595341, -71.098028 42.3592769, -71.0982407 42.3591727, -71.0984713 42.35943, -71.0982586 42.3595341))",,,,university,,,,,,,,,,,,"[326327931, 1458418224, 326327929, 326327930, 326327931]",170,,Albany Street,,2,9.8,NW15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29680531,,,,"POLYGON ((-71.1006794 42.3584677, -71.1008271 42.3585597, -71.1004711 42.3587334, -71.1002228 42.3585835, -71.1003671 42.3584536, -71.1005242 42.358546, -71.1006794 42.3584677))",,Cambridge,MA,office,,,,,,NW32,,,,,,"[326589672, 326589674, 326589676, 326589678, 326589680, 326589682, 326589672]",230,02139,Albany Street,,3,,NW32,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29680534,Graduate residence,,,"POLYGON ((-71.1019461 42.3582254, -71.1020591 42.3583506, -71.1020451 42.3583591, -71.1021913 42.3585194, -71.1021706 42.3585294, -71.1022094 42.3585708, -71.1022357 42.3585581, -71.1023026 42.3586302, -71.102347 42.3586781, -71.1017574 42.3589729, -71.1017184 42.3589322, -71.1016144 42.3589793, -71.1016565 42.3590234, -71.1010792 42.3593063, -71.1010117 42.3592325, -71.1008694 42.3593012, -71.1004436 42.3590515, -71.1004817 42.359032, -71.1005352 42.3590189, -71.1006085 42.3590203, -71.1006997 42.3590364, -71.1007751 42.3590628, -71.1009292 42.3591479, -71.1009069 42.3591678, -71.1009526 42.3591942, -71.1013688 42.3589877, -71.1013327 42.3589461, -71.1012835 42.3589684, -71.1012389 42.3589456, -71.1011931 42.358911, -71.1011107 42.3588177, -71.1010093 42.3588681, -71.1009455 42.3588913, -71.1008771 42.3589031, -71.1007999 42.3589126, -71.1007289 42.3589105, -71.1006764 42.3588525, -71.1010643 42.358664, -71.1011259 42.3586399, -71.1011874 42.3586256, -71.1012608 42.3586122, -71.101324 42.3586127, -71.1013897 42.3586853, -71.1012915 42.3587343, -71.1013728 42.3588251, -71.1013995 42.3588665, -71.1014065 42.3589101, -71.1013649 42.3589306, -71.1014025 42.3589716, -71.1020813 42.3586356, -71.1020444 42.3585935, -71.1020132 42.3586078, -71.1018724 42.3584516, -71.1016543 42.3585512, -71.1015858 42.3585736, -71.1015125 42.3585867, -71.1014431 42.3585911, -71.1013723 42.3585867, -71.1013245 42.3585341, -71.1019461 42.3582254))",,Cambridge,MA,dormitory,,,,,,NW35 Ashdown House,,,,,,"[326589713, 9163471773, 9163471772, 1458418178, 1458418179, 1458418182, 1458418181, 10047579245, 326589715, 1458418210, 1458418205, 1458418211, 1458418215, 1458418225, 1458418223, 1458418226, 1458418218, 1458418216, 1458418213, 1458418214, 1458418217, 1458418219, 1458418220, 1458418221, 1458418222, 1458418212, 1458418207, 1458418208, 1458418206, 1458418200, 1458418193, 1458418197, 1458418198, 1458418201, 1458418203, 1458418202, 1458418195, 1458418190, 9163471771, 9163471770, 9163471769, 1458418188, 1458418191, 1458418192, 1458418194, 1458418196, 1458418199, 1458418204, 1458418209, 1458418189, 1458418186, 1458418187, 1458418177, 1458418180, 1458418183, 1458418184, 1458418185, 326589717, 326589719, 326589713]",235,02139,Albany Street,,3,20.1,NW35,,,,Ashdown House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29681495,,,,"POLYGON ((-71.0997194 42.3578798, -71.0999002 42.3580817, -71.0993604 42.3583456, -71.0991796 42.3581436, -71.0997194 42.3578798))",,Cambridge,MA,university,,,,,,W59 Heinz Building,,,,,,"[326603871, 326603872, 326603873, 326603874, 326603871]",201,02139,Vassar Street,,2,12.0,W59,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29708703,,,,"POLYGON ((-71.0999881 42.3598069, -71.0996727 42.3599419, -71.0994036 42.3597859, -71.0994489 42.3597433, -71.0991266 42.3595565, -71.0993053 42.3594735, -71.0995727 42.3596329, -71.0996171 42.3595887, -71.0999881 42.3598069))",,Cambridge,MA,university,,,,,,NW22,,,,,,"[327260145, 327260146, 327260148, 327260151, 327260154, 327260157, 327260160, 327260164, 327260145]",185,02139,Albany Street,,2,13.0,NW22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29714576,,,,"POLYGON ((-71.0943506 42.3610894, -71.0945778 42.3613435, -71.0944512 42.3614053, -71.0943059 42.3612428, -71.0941951 42.361297, -71.094113 42.3612054, -71.0943506 42.3610894))",,Cambridge,MA,university,,,,,,N16A,,,,,,"[327160611, 326663218, 326654514, 327061363, 325677919, 327217096, 327160611]",60,02139,Albany Street,,3,19.5,N16A,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29739496,,,,"POLYGON ((-71.0952064 42.3608104, -71.0953671 42.360995, -71.0951649 42.3610918, -71.0951593 42.3610945, -71.0950426 42.3609603, -71.0951 42.3609328, -71.0950562 42.3608824, -71.0952064 42.3608104))",,Cambridge,MA,university,,,,,,N9 Superconducting Test Facility,,,,,,"[327158802, 327163261, 9247084065, 327064029, 327069106, 327071619, 327076129, 327158802]",68,02139,Albany Street,,3,11.0,N9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29740162,,,,"POLYGON ((-71.0929402 42.3630482, -71.0935049 42.3630756, -71.0930645 42.363804, -71.0928745 42.3637948, -71.0929402 42.3630482))",,,,university,,,,,,NE49,Massachusetts Institute of Technology - Facility Information Systems,,,,,"[327156671, 327051815, 327076892, 327084743, 327156671]",600,,Technology Square,Building NE49,5,,NE49,#4e5457,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,"Property Type: Office. Year Built: 2001 Rentable Square Feet: 127,150. MIT/ Alexandria Real Estate Equities, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29742243,,,,"POLYGON ((-71.0856682 42.3620054, -71.0856374 42.3622458, -71.0852541 42.3622175, -71.0853146 42.3617086, -71.0855843 42.3616898, -71.0856713 42.3619828, -71.0856682 42.3620054))",,,,university,,,,,,E39,,,,,,"[327073424, 1458424408, 327066546, 327063938, 7693044848, 327059530, 327073424]",,,,,3,,E39,,,,Building E39,,,yes,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29802781,,,,"POLYGON ((-71.0980849 42.3566791, -71.0982417 42.3569391, -71.0982409 42.3569507, -71.0982361 42.3569624, -71.0982273 42.356971, -71.0975715 42.3571879, -71.097556 42.3571869, -71.0975414 42.357183, -71.0975279 42.357176, -71.0974076 42.3569687, -71.0973829 42.3569261, -71.0973749 42.3569122, -71.097375 42.3569045, -71.0973786 42.3568972, -71.0973859 42.3568905, -71.0980474 42.356668, -71.0980614 42.3566688, -71.0980749 42.3566728, -71.0980849 42.3566791))",,,,university,,,,,,W53 Carr Indoor Tennis,,,,,,"[328449278, 328405607, 11598538060, 11598538061, 11598538056, 11598538059, 11598538065, 11598538066, 328285946, 10787126833, 10787126832, 11598538058, 11598538064, 11598538067, 328296515, 11598538057, 11598538063, 11598538062, 328449278]",,,,,1,12.6,W53,,,,,,,,,dome,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29803755,,,,"POLYGON ((-71.0909367 42.3622012, -71.0910068 42.3622778, -71.0909433 42.3623099, -71.0909888 42.3623596, -71.0904656 42.3626235, -71.0904378 42.3625931, -71.0903943 42.3626151, -71.0903062 42.362519, -71.0909367 42.3622012))",,Cambridge,MA,university,,,,,,48 Parsons Lab,,,,,,"[328310288, 328430478, 328339774, 328388140, 328397328, 328454824, 328460004, 328412240, 328310288]",15,02139,Vassar Street,Ralph M. Parsons Laboratory,4,20.0,48,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29803811,,,,"POLYGON ((-71.093885 42.3571603, -71.0939139 42.3572077, -71.093934 42.3572407, -71.0939387 42.3572487, -71.0939143 42.3572568, -71.0939345 42.3572901, -71.0939244 42.357307, -71.0938213 42.3573412, -71.0937969 42.3573359, -71.0937846 42.3573156, -71.0937482 42.3573277, -71.0936959 42.3572421, -71.0936878 42.3572257, -71.093885 42.3571603))",,Cambridge,MA,dormitory,,,,,,W2,,,,,,"[328438881, 8059080660, 8059080659, 328456493, 328464279, 328284363, 8059080656, 8059080657, 328297846, 328308977, 328323980, 9072007549, 328422630, 328438881]",311;312,02139,Memorial Drive,,4,10.9,W2,#545b5a,,,,,,,,,#9f7d78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29803955,,,,"POLYGON ((-71.0967634 42.3593387, -71.0969506 42.3595445, -71.0969239 42.3595577, -71.096606 42.3597156, -71.0962745 42.3598803, -71.096245 42.3598479, -71.0960199 42.3599597, -71.0960436 42.3599857, -71.095731 42.3601382, -71.0953885 42.3603073, -71.0951421 42.3601663, -71.0951397 42.3601532, -71.0951922 42.3601273, -71.0951865 42.3601208, -71.0952664 42.3600825, -71.0952708 42.3600875, -71.0954869 42.3599809, -71.0954795 42.3599727, -71.0955311 42.3599473, -71.0955395 42.3599565, -71.0955583 42.3599472, -71.095867 42.3597939, -71.0958623 42.3597887, -71.0960925 42.3596743, -71.0960988 42.3596812, -71.0964261 42.3595187, -71.0964183 42.3595101, -71.0967634 42.3593387))",,Cambridge,MA,warehouse,,,,,,W41 Metropolitan Storage Warehouse,,,,,,"[328308051, 328321387, 9632179227, 11602950179, 328446134, 328376633, 328389817, 328400961, 11602950175, 328283593, 328427970, 11602950180, 11602950171, 11602950173, 11602950172, 11602950170, 11602945268, 11602945267, 11602945263, 11602945266, 11602950174, 11602945265, 11602945264, 11602945260, 11602945261, 11602945262, 11602945259, 328308051]",134,02139,Massachusetts Avenue,,5,22.9,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29808210,,,,"POLYGON ((-71.0962666 42.3601774, -71.0963013 42.3602225, -71.0963227 42.3602134, -71.096344 42.3602411, -71.0963199 42.3602513, -71.0963065 42.3602339, -71.0962802 42.360245, -71.0963 42.3602708, -71.0962515 42.3602912, -71.0962366 42.3602717, -71.096216 42.3602804, -71.0961686 42.3602187, -71.0962666 42.3601774))",,,,service,,,,,,,,,,,,"[328443308, 328340220, 328446275, 328456005, 328462262, 328417351, 328447794, 328452232, 328456652, 328462323, 327686976, 328303587, 328443308]",120,,Albany Street,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29809099,Undergraduate residence,Massachusetts Institute of Technology,,"POLYGON ((-71.0984704 42.3618851, -71.0983128 42.362022, -71.09804 42.3618508, -71.0981416 42.36176, -71.0982231 42.3616871, -71.098242 42.3616702, -71.0985193 42.3618387, -71.0984704 42.3618851))",,Cambridge,MA,dormitory,3,Middlesex,1971679,57871b70-0100-4405-bb30-88b2e001a944,yes,NW61 Random Hall,USGS Geonames,,,,,"[328383912, 2707976384, 328407479, 5676365321, 5676365325, 328411920, 325319179, 328383912]",282,,Massachusetts Avenue,,4,,NW61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29860015,,,,"POLYGON ((-71.0934565 42.362107, -71.0935753 42.3622336, -71.0934943 42.3628358, -71.0928144 42.3627868, -71.092588 42.362536, -71.0934565 42.362107))",,Cambridge,MA,construction,,,,,,,,,,,,"[327579536, 328715923, 328701633, 327629959, 327578591, 327579536]",600,02139,Main Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29862811,,,,"POLYGON ((-71.0973486 42.3568988, -71.0973681 42.356931, -71.0973829 42.3569261, -71.0974076 42.3569687, -71.0973915 42.356974, -71.0974272 42.357033, -71.0973465 42.3570596, -71.0972657 42.3569262, -71.0973486 42.3568988))",,Cambridge,MA,university,,,,,,,,,,,,"[327622370, 10787126831, 10787126832, 10787126833, 10787126834, 327572260, 327587093, 328697501, 327622370]",410R,02139,Memorial Drive,,1,4,W53A,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29863317,,,,"POLYGON ((-71.0843342 42.3619195, -71.0851415 42.361979, -71.085111 42.362207, -71.0843035 42.3621475, -71.0843342 42.3619195))",,,,university,,,,,,E48,,,,,,"[327612511, 327566934, 329021991, 328715491, 327612511]",238,,Main Street,Building E48,5,,E48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brick,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29864502,,,,"POLYGON ((-71.0885207 42.3646678, -71.088949 42.3648419, -71.088958 42.3648262, -71.0891474 42.3649046, -71.0890597 42.3652645, -71.0888647 42.3651815, -71.0888686 42.365149, -71.0885195 42.3650024, -71.0885035 42.3650232, -71.0883091 42.3649432, -71.0884136 42.3648141, -71.0885066 42.3647582, -71.0884262 42.3647241, -71.0885207 42.3646678))",,,,office,,,,,,,,,,,,"[328718680, 7693060495, 7693060492, 328690736, 327608720, 7693056878, 7693060489, 7693060502, 7693060486, 329033437, 8518996495, 329023503, 327558034, 328718680]",145,,Broadway,,19,,,white,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29870503,,,,"POLYGON ((-71.0989689 42.3627639, -71.0989353 42.363045, -71.0989095 42.3632599, -71.0987132 42.3632471, -71.0987727 42.362751, -71.0989689 42.3627639))",,Cambridge,MA,university,,,,,,,,,,,,"[326327355, 10053848392, 328729500, 328721054, 327621484, 326327355]",1,02139,State Street,,5,,N57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29890503,,Massachusetts Institute of Technology,,"POLYGON ((-71.1001062 42.3577938, -71.1001834 42.3577559, -71.1006142 42.3575442, -71.1007105 42.3576513, -71.1003254 42.3578405, -71.1003107 42.3578242, -71.1001879 42.3578845, -71.1001062 42.3577938))",,Cambridge,MA,yes,,,,,,W64 Koch Childcare Center,,childcare,,,,"[329332856, 8391898286, 329280967, 329303746, 8391898281, 8391898282, 329316211, 329332856]",219,02139,Vassar Street,,2,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-05,,,,,,David H. Koch Childcare Center,,,,,,,,,,,,,,,,,,,,,,,,,
way,29924888,,,,"POLYGON ((-71.1063028 42.3552926, -71.1070387 42.3557055, -71.1066953 42.356032, -71.1064511 42.3558801, -71.1064077 42.3558551, -71.1061058 42.3561419, -71.1059065 42.3560266, -71.1058686 42.3560627, -71.1056325 42.3559262, -71.1063028 42.3552926))",,Cambridge,MA,university,,,,,,WW25,,,,,,"[329474519, 329465625, 329749514, 329742044, 329735303, 329594571, 329481035, 329608230, 329601111, 329474519]",142,02139,Waverly Street,,2,,,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29929971,Graduate residence,,,"POLYGON ((-71.0998323 42.3583943, -71.1004271 42.3587446, -71.1001138 42.3588986, -71.099519 42.3585483, -71.0998323 42.3583943))",,Cambridge,MA,dormitory,,,,,,NW30 The Warehouse,,,,,,"[329597588, 329607340, 329473120, 329483614, 329597588]",224,02139,Albany Street,,5,23.6,NW30,,,,The Warehouse Graduate Residence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29947479,,,,"POLYGON ((-71.0986167 42.3555693, -71.098757 42.3555234, -71.0988817 42.3557317, -71.0989187 42.3557929, -71.0988009 42.355832, -71.0987635 42.3557704, -71.0987408 42.3557778, -71.0987121 42.3557302, -71.098679 42.3556752, -71.0986167 42.3555693))",,Cambridge,MA,university,,,,,,No. 6,,,,,,"[1458426543, 329547198, 11644418296, 329557757, 329118421, 329134108, 1458426544, 9072007422, 9072007419, 1458426543]",428,02139,Memorial Drive,,4,14.3,DP,,,,Number Six Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32499809,,,,"POLYGON ((-71.0934921 42.3595723, -71.0934439 42.359588, -71.0933979 42.3596032, -71.0934326 42.3596612, -71.0933798 42.3596785, -71.0933744 42.3596695, -71.0932986 42.3596943, -71.0933041 42.3597034, -71.0932913 42.3597076, -71.0933003 42.3597226, -71.0933148 42.359747, -71.093325 42.3597639, -71.0933379 42.3597597, -71.0933882 42.3598438, -71.0933769 42.3598474, -71.093411 42.3599046, -71.0934222 42.359901, -71.0934267 42.3599086, -71.0935053 42.3598829, -71.0934994 42.359873, -71.0935479 42.3598575, -71.093581 42.3599133, -71.0936097 42.3599607, -71.0936588 42.3599446, -71.0937108 42.3599275, -71.0936819 42.3598794, -71.093649 42.3598244, -71.0936995 42.3598078, -71.0937048 42.3598166, -71.0937383 42.3598057, -71.0937423 42.3598123, -71.0937307 42.359816, -71.0937534 42.3598541, -71.0937626 42.3598695, -71.093774 42.3598658, -71.0937791 42.3598744, -71.0938859 42.3598397, -71.0938808 42.3598312, -71.093892 42.3598276, -71.0938609 42.3597754, -71.0938482 42.3597795, -71.0938434 42.3597716, -71.0937761 42.3597933, -71.0937689 42.3597813, -71.093782 42.359777, -71.0937524 42.3597275, -71.0937384 42.359732, -71.0937109 42.359686, -71.0936834 42.35964, -71.093696 42.3596359, -71.0936662 42.359586, -71.0936524 42.3595905, -71.0936473 42.3595821, -71.0935826 42.3596032, -71.0935872 42.359611, -71.093527 42.3596306, -71.0935022 42.3595888, -71.0934921 42.3595723))",,Cambridge,MA,university,,,,,,9 Samuel Tak Lee Building,,,,,,"[266337239, 9287309366, 266337281, 266337282, 4330275619, 4330275639, 4330275640, 266337283, 4330275641, 10802548528, 10802548525, 4330275642, 4330275620, 4330275621, 4330275644, 4330275643, 266337284, 4330275645, 4330275646, 4330275622, 320432450, 9790922053, 365773393, 9362485415, 365773394, 11613581008, 266337285, 4330275623, 4330275617, 4330275624, 365773395, 4330275625, 11613581009, 4330275626, 266337233, 4330275632, 4330275631, 266337234, 4330275627, 4330275628, 266337235, 4330275629, 4330275630, 266337236, 4330275633, 4330275634, 4330275615, 11591784264, 4330275616, 4330275635, 4330275636, 266337237, 4330275637, 4330275638, 4330275618, 266337238, 9279371097, 266337239]",105,02139,Massachusetts Avenue,Samuel Tak Lee Building,6,26.6,9,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
